,id,utterance,speaker,context,context_speakers,show,sarcasm
77,1_3259,"['mean', 'princess', 'leia', 'course', 'mean', 'bernadette', 'shes', 'wonderful', 'girl', 'really', 'like']",person,"[['thank'], ['shall', 'get', 'start'], ['sure', 'ask', 'question', 'first'], ['want', 'play', 'cylon', 'colonist'], ['want', 'know', 'youre', 'play', 'makebelieve', 'could', 'real', 'woman', 'tonight'], ['mean', 'bernadette']]","['howard', 'howard', 'person', 'howard', 'person', 'howard']",0,1
78,1_3287,"['oh', 'sure', 'dont', 'put', 'hand', 'behind', 'back', 'oldfashioned', 'eat', 'contest']",sheldon,"[['told', 'girlfriend', 'bernadette', 'could', 'join', 'u', 'dinner'], ['sure', 'merrier'], ['wa', 'thats', 'false', 'equivalency', 'equal', 'merry'], ['people', 'apartment', 'right', 'would', 'celebrate', 'wed', 'suffocate'], ['sheldon'], ['dont', 'sheldon', 'order', 'five', 'people', 'six'], ['oh', 'come', 'fine', 'well', 'put', 'table', 'know', 'family', 'style']]","['howard', 'leonard', 'sheldon', 'sheldon', 'leonard', 'sheldon', 'penny']",0,1
79,1_3293,"['leonard', 'work', 'nearly', 'amaze', 'third', 'grader', 'grow', 'lima', 'bean', 'wet', 'paper', 'towel']",sheldon,"[['interested', 'physic'], ['oh', 'find', 'fascinate', 'hadnt', 'go', 'microbiology', 'probably', 'would', 'go', 'physic', 'ice', 'dance'], ['actually', 'test', 'aharonovbohm', 'quantum', 'interference', 'effect', 'reach', 'interest', 'point', 'right', 'test', 'phase', 'shift', 'due', 'electric', 'potential'], ['thats', 'amaze'], ['yes']]","['leonard', 'bernadette', 'leonard', 'bernadette', 'sheldon']",0,1
80,1_3333,"['okay', 'get', 'bone', 'pick']",howard,"[['thats', 'leonard'], ['okay', 'one', 'question', 'exactly', 'subatomic', 'particle'], ['good', 'question'], ['thank'], ['answer', 'first', 'must', 'ask', 'physic', 'oh', 'ball', 'warm', 'summer', 'even', 'ancient', 'greece']]","['sheldon', 'penny', 'sheldon', 'penny', 'sheldon']",0,0
81,1_3348,"['raj', 'shouldve', 'see', 'leonard', 'experiment', 'interference', 'pattern', 'cool', 'electron', 'beam']",bernadette,"[['give', 'another', 'chance'], ['didnt', 'call', 'experiment', 'stupid'], ['come', 'tushy', 'face'], ['tushy', 'face', 'raj', 'shouldve', 'see', 'leonard', 'experiment']]","['bernadette', 'leonard', 'bernadette', 'leonard']",0,0
82,1_3371,"['go', 'ask', 'leonard', 'seem', 'bit', 'emotionally', 'unstable', 'dont', 'want', 'someone', 'like', 'operating', 'heavy', 'machinery']",person,"[['thank', 'drive', 'back', 'hotel'], ['ohits', 'problem']]","['person', 'penny']",0,0
83,1_3419,"['oh', 'dont', 'need', 'talk', 'anymore', 'leonard', 'cover', 'pretty', 'well', 'car']",penny,"[['talk'], ['well', 'could', 'always', 'learn', 'people', 'believe', 'psychic', 'idiot', 'leonard']]","['bernadette', 'howard']",0,1
84,1_3476,"['dont', 'think', 'look', 'new', 'city', 'live', 'bit', 'overreaction']",leonard,"[['new', 'computer', 'come', 'window'], ['window', 'much', 'use', 'r', 'friendly', 'window', 'vista'], ['dont', 'like']]","['sheldon', 'sheldon', 'sheldon']",0,0
85,1_3545,"['understand', 'point', 'give', 'choice', 'jew', 'always', 'go', 'chinese', 'food']",howard,"[['there', 'lover', 'special', 'pf', 'chang'], ['egg', 'roll', 'dumpling', 'bottomless', 'wok', 'get', 'picture', 'take', 'big', 'marble', 'horse', 'front'], ['give', 'saint', 'valentine', 'third', 'century', 'roman', 'priest', 'stone', 'behead', 'wouldnt', 'appropriate', 'celebration', 'even', 'take', 'one', 'steady', 'gal', 'witness', 'brutal', 'murder']]","['howard', 'howard', 'sheldon']",0,1
86,1_3573,"['well', 'always', 'figure', 'study', 'u', 'discover', 'weakness', 'report', 'back', 'alien', 'overlord']",penny,"[['hello'], ['hello'], ['alright', 'dispense', 'friendlt', 'banter'], ['believe', 'know', 'im']]","['sheldon', 'penny', 'sheldon', 'sheldon']",0,1
87,1_3599,"['dont', 'keep', 'stuff', 'bathroom']",howard,"[['thats', 'great', 'idea', 'im', 'go', 'get', 'sign', 'batman', 'well'], ['word', 'unique', 'dont', 'understand'], ['damn', 'paper', 'cut', 'nothing', 'bad', 'paper', 'cut'], ['well', 'obviously', 'dont', 'remember', 'circumcision'], ['there', 'neosporin', 'bandaids', 'top', 'desk', 'drawer']]","['raj', 'sheldon', 'howard', 'raj', 'sheldon']",0,0
88,1_3649,"['oh', 'say', 'im', 'invite', 'come', 'stan', 'lee', 'house']",penny,"[['hi', 'im', 'penny', 'friend', 'sheldon'], ['friend', 'moment', 'depends', 'go'], ['right', 'right', 'anyway', 'sheldon', 'huge', 'fan', 'suppose', 'meet', 'day', 'comic', 'book', 'store', 'kind', 'end', 'jail'], ['see', 'thought', 'youd', 'come', 'house', 'uninvited'], ['say', 'invite']]","['penny', 'sheldon', 'penny', 'person', 'sheldon']",0,0
89,1_3660,"['new', 'girlfriend', 'cause', 'might', 'need', 'one']",penny,"[['leonard', 'two', 'talk', 'coitus'], ['guess', 'hey', 'four', 'minute', 'new', 'record'], ['thats', 'im', 'funny', 'one'], ['anyway', 'follow', 'guy', 'garage', 'sale', 'coolest', 'stuff'], ['closing', 'get', 'whole', 'box', 'buck'], ['didnt', 'even', 'get', 'go', 'could', 'anything']]","['sheldon', 'howard', 'howard', 'leonard', 'howard', 'leonard']",0,1
90,1_3707,"['oh', 'im', 'glad', 'ask', 'like']",leonard,"[['hey', 'sheldon', 'administration', 'office', 'happen', 'overhear', 'name', 'winner', 'year', 'chancellor', 'award', 'science'], ['want', 'rub', 'nose', 'fact', 'contribution', 'overlook'], ['william', 'shatner', 'theoretical', 'physic'], ['right', 'ill', 'play', 'selfimportant', 'preen', 'fraud', 'honor', 'year']]","['leonard', 'sheldon', 'sheldon', 'sheldon']",0,1
91,1_3766,"['please', 'talk', 'something', 'else', 'maybe', 'something', 'vaguely', 'related', 'life', 'know', 'planet']",leonard,"[['honestly', 'dont', 'care'], ['really', 'every', 'time', 'weve', 'talk', 'unusual', 'animal', 'genitals', 'youve', 'always', 'pretty', 'strong', 'controversial', 'opinion'], ['want', 'dont', 'give', 'rat', 'as'], ['would', 'giant', 'rat', 'as'], ['record', 'giant', 'rat', 'possible']]","['leonard', 'raj', 'leonard', 'howard', 'sheldon']",0,1
92,1_3837,"['excuse', 'im', 'thirsty', 'im', 'go', 'go', 'refrigerator', 'get', 'refresh', 'beverage']",sheldon,"[['oh', 'dont', 'girlfriend', 'want', 'hang'], ['never', 'stop', 'hang', 'oh', 'please', 'know', 'im', 'friend', 'call', 'option', 'justice', 'league', 'id', 'aquaman'], ['wish', 'aquaman', 'could', 'send', 'scoop', 'mom', 'old', 'lady', 'tank']]","['raj', 'leonard', 'howard']",0,0
93,1_3840,"['read', 'study', 'online', 'walk', 'meal', 'aid', 'digestion', 'increase', 'serotonin', 'know', 'there', 'one', 'thing', 'like', 'refresh', 'beverage', 'serotonin', 'byebye']",sheldon,"[['ah…i', 'love', 'beverage'], ['think', 'ill', 'take', 'afterdinner', 'walk'], ['since', 'take', 'afterdinner', 'walk'], ['yeah', 'since', 'take', 'walk']]","['sheldon', 'sheldon', 'leonard', 'howard']",0,0
94,1_3842,"['youre', 'gonna', 'walk', 'stair']",howard,"[['ive', 'miss'], ['right', 'say', 'hello', 'mother'], ['okay'], [''], ['say', 'go', 'walk'], ['didnt', 'say', 'outside']]","['raj', 'sheldon', 'howard', 'sheldon', 'howard', 'sheldon']",0,0
95,1_3911,"['thats', 'thoughtful', 'think', 'ill', 'finish', 'coffee', 'first']",person,"[['shake', 'twice', 'texas'], ['something', 'mother', 'taught'], ['right', 'elizabeth', 'bathroom', 'seat', 'sanitize', 'protection']]","['leonard', 'leonard', 'sheldon']",0,0
96,1_4031,"['albert', 'einstein', 'establish', 'theoretic', 'foundation', 'laser', 'paper', 'izur', 'quantentheorie', 'deri', 'istrahlungi', 'fond', 'hope', 'resultant', 'device', 'bitchin']",sheldon,"[['happy', 'im', 'move', 'dirty', 'sock'], ['thank', 'raj', 'keep', 'eye', 'one'], ['hey', 'guy', 'friend', 'zack'], ['hey'], ['hello'], ['whoa', 'laser', 'bitchin'], ['yes']]","['howard', 'sheldon', 'penny', 'person', 'sheldon', 'person', 'sheldon']",0,1
97,1_4145,"['lot', 'people', 'work', 'research']",leonard,"[['schematic', 'birdtrapping', 'device', 'ultimately', 'backfire', 'cause', 'physical', 'injury'], ['im', 'try', 'determine', 'im', 'go', 'die']]","['sheldon', 'sheldon']",0,1
98,1_4281,"['kind', 'thing', 'make', 'kind', 'hard', 'face']",howard,"[['never', 'told', 'happen', 'bernadette'], ['stupid', 'thing'], ['yeah', 'guess']]","['leonard', 'howard', 'leonard']",0,0
99,1_4286,"['right', 'right', 'buy', 'desk']",sheldon,"[['super', 'executive', 'ant', 'farm', 'glowinthedark', 'sand'], ['buy', 'desk'], ['yeah', 'buy', 'desk'], ['thats', 'ridiculous'], [''], ['because…'], ['yes'], ['office']]","['sheldon', 'howard', 'raj', 'sheldon', 'raj', 'sheldon', 'raj', 'sheldon']",0,0
100,1_4290,"['question', 'bernadette', 'ever', 'talk']",howard,"[['would', 'open', 'door', 'knew'], ['since', 'found', 'teddy', 'bear', 'give', 'webcam']]","['howard', 'penny']",0,0
101,1_4352,"['time', 'he', 'cornucopia', 'social', 'awkwardness']",sheldon,"[['right'], ['thats', 'true', 'bar', 'juice', 'bar', 'example'], ['oh', 'good', 'point', 'amy', 'yeah', 'building', 'premise', 'leonard', 'could', 'frequent', 'sushi', 'bar', 'salad', 'bar', 'oyster', 'bar', 'apple', 'genius', 'bar'], ['keep', 'go', 'im', 'listen'], ['rude']]","['leonard', 'amy', 'sheldon', 'leonard', 'amy']",0,0
102,1_4477,"['want', 'ask', 'question', 'howard', 'wolowitz']",person,"[['yes', 'im', 'special', 'agent', 'page', 'fbi'], ['say', 'youre', 'special', 'agent', 'page', 'fbi'], ['here', 'id'], ['justice', 'league', 'membership', 'card', 'doesnt', 'prove', 'know', 'batman']]","['person', 'sheldon', 'person', 'sheldon']",0,0
103,1_4544,"['yes', 'fact', 'menses', 'synchronize', 'penny', 'bernadette', 'tell', 'youre', 'planning', 'girl', 'night']",amy,"[['besides', 'penny', 'girl', 'night', 'tonight'], ['girl', 'night', 'entail'], ['oh', 'know', 'girl', 'get', 'together', 'hang', 'share', 'girl', 'talk'], ['im', 'girl'], ['oh', 'well', 'maybe', 'join', 'u', 'ill', 'ask', 'penny'], ['need', 'penny', 'close'], ['']]","['bernadette', 'amy', 'bernadette', 'amy', 'bernadette', 'amy', 'leonard']",0,0
104,1_4552,"['anyway', 'make', 'long', 'story', 'short', 'turn', 'unusually', 'firm', 'cervix']",amy,"[['here', 'runt', 'large', 'litter', 'unlikely', 'ever', 'reach', 'nourish', 'teat', 'indiana', 'jones'], ['guess', 'good', 'thing', 'stop', 'dinner'], ['know', 'guy', 'face', 'disappointment', 'eat', 'pray', 'love', 'teach', 'u'], ['oh', 'shut']]","['sheldon', 'leonard', 'raj', 'howard']",0,0
105,1_4576,"['bernadette', 'dare', 'tell', 'dirty', 'story', 'miller', 'tale', 'chaucer', 'dirtiest', 'story', 'know', 'would', 'hidden', 'sock', 'drawer', 'people', 'th', 'century', 'worn', 'sock']",amy,"[['absolon', 'hath', 'kist', 'hir', 'nether', 'ye', 'nicholas', 'scald', 'towte', 'tale', 'doon', 'god', 'save', 'al', 'rowte'], ['hell']]","['amy', 'penny']",0,0
106,1_4603,"['possible', 'go', 'cheek', 'move', 'accidentally', 'get', 'lip', 'happens', 'mom', 'time']",howard,"[['bring', 'u', 'year', 'transport', 'work', 'thinkatorium', 'telepathically', 'control', 'fly', 'dolphin'], ['penny', 'kiss']]","['sheldon', 'leonard']",0,0
107,1_4639,"['well', 'im', 'glad', 'finally', 'found', 'keeper']",person,"[['pump', 'mom', 'camry'], ['yeah', 'thats', 'great', 'funny', 'story', 'move'], ['donnie', 'rocket', 'scientist', 'compare', 'boy', 'want', 'get', 'beer', 'pong', 'olympics'], ['name', 'sweetheart'], ['curtis', 'im', 'pretty', 'sure', 'joking'], ['dont', 'know', 'petition', 'look', 'real'], ['yeah', 'okay', 'think', 'end', 'exboyfriend', 'portion', 'even']]","['person', 'penny', 'person', 'person', 'penny', 'person', 'penny']",0,0
108,1_4743,"['oh', 'science', 'dude', 'want', 'talk', 'science', 'want', 'talk', 'rock', 'dinosaur', 'friend', 'beaver']",howard,"[['thats', 'love', 'science', 'there', 'one', 'right', 'answer'], ['soyou', 'zack', 'huh'], ['yeah', 'yeah', 'zack'], ['earlier'], ['okay', 'go'], ['ah', 'yet', 'want', 'talk', 'science', 'science', 'dude']]","['person', 'leonard', 'penny', 'person', 'penny', 'person']",0,1
109,1_4760,"['bedroom', 'tenyear', 'old', 'girl', 'belong']",sheldon,"[['wow', 'place', 'awesome'], ['keep', 'archies']]","['person', 'person']",0,1
110,1_4789,"['dont', 'know', 'somebody', 'big', 'yeah', 'sure']",person,"[['stupid', 'aquaman'], ['make', 'feel', 'well', 'date', 'penny', 'use', 'flip', 'time'], ['whoa', 'date', 'penny'], ['didnt', 'tell'], ['told', 'date', 'guy', 'name', 'leonard'], ['would', 'thought'], ['else', 'would']]","['raj', 'leonard', 'person', 'leonard', 'person', 'person', 'leonard']",0,1
111,1_4792,"['obviously', 'longer', 'justice', 'league', 'choice', 'switch', 'muppet', 'baby', 'costume']",sheldon,"[['may', 'fail'], ['okay', 'guess', 'go', 'without', 'wonder', 'woman'], ['dont', 'want', 'go', 'without', 'penny'], ['oh', 'great', 'superman', 'wonder', 'woman', 'weve', 'get', 'skinny', 'flash', 'indian', 'aquaman', 'nearsighted', 'green', 'lantern', 'teeny', 'tiny', 'dark', 'knight']]","['sheldon', 'howard', 'person', 'raj']",0,0
112,1_4850,"['understand', 'loyalty', 'admirable', 'ante']",sheldon,"[['world', 'great', 'engineer'], ['im', 'sorry', 'typed', 'label', 'maker', 'couldnt', 'press', 'enter', 'business'], ['would', 'take', 'abandon', 'leonard', 'join', 'rival', 'company'], ['unless', 'course', 'mug', 'sufficient', 'case', 'welcome', 'aboard'], ['quit', 'leonard']]","['howard', 'sheldon', 'sheldon', 'sheldon', 'howard']",0,0
113,1_4949,"['certainly', 'id', 'like', 'raise', 'two', 'point', 'number', 'one', 'think', 'iarei', 'talk', 'penis', 'number', 'two', 'mimosa', 'kick', 'little', 'brown', 'as']",raj,"[['could', 'get', 'ialli', 'giant', 'missile', 'want'], ['talk', 'woman', 'want', 'penis', 'id', 'like', 'weigh'], ['dr', 'koothrappali', 'would', 'care', 'join', 'conversation']]","['bernadette', 'amy', 'sheldon']",0,0
114,1_4967,"['might', 'start', 'zero', 'problem']",leonard,"[['guy', 'okay'], ['leonard', 'fine', 'think', 'raj', 'need', 'meet', 'girl', 'really', 'soon'], ['well', 'shouldnt', 'hard', 'he', 'cutie'], ['thank', 'cute', 'bunny', 'want', 'something', 'sex', 'appeal', 'like', 'like', 'labradoodle', 'labradoodle']]","['bernadette', 'howard', 'bernadette', 'raj']",0,1
115,1_4995,"['hey', 'taught', 'something', 'would', 'thought']",sheldon,"[['seem', 'like', 'youre', 'improvise', 'entire', 'curriculum'], ['listen', 'respond'], ['gotcha'], ['im', 'go', 'create', 'character', 'situation', 'jump', 'feel'], ['right'], ['right'], ['action'], ['okay', 'movie', 'improv', 'one', 'call', 'action']]","['sheldon', 'penny', 'sheldon', 'penny', 'sheldon', 'penny', 'sheldon', 'penny']",0,1
116,1_5058,"['entire', 'dinner', 'talk', 'research', 'go', 'drivethru', 'jack', 'box']",sheldon,"[['yes', 'live', 'dont', 'ii', 'really', 'dont', 'know'], ['tonight', 'sure', 'thatd', 'great', 'okay', 'ill', 'see', 'bye'], ['want', 'dinner', 'talk', 'research']]","['leonard', 'leonard', 'leonard']",0,1
117,1_5109,"['yeah', 'sleep', 'forboded', 'sex']",raj,"[['thats', 'nice', 'make', 'plan'], ['well', 'keep', 'mind', 'ever', 'need', 'slightly', 'apathetic', 'tertiary', 'friend', 'stand', 'ready'], ['hi', 'howard', 'hi', 'sheldon'], ['hello', 'hey'], ['hold', 'hand', 'forbid', 'hold', 'hand'], ['rajesh', 'know', 'leonard', 'spent', 'night', 'together']]","['howard', 'sheldon', 'person', 'sheldon', 'raj', 'person']",0,0
118,1_5134,"['oh', 'yeah', 'yeah', 'real', 'great', 'today', 'drove', 'van', 'nuys', 'audition', 'thought', 'go', 'cat', 'food', 'commercial', 'turn', 'porn']",penny,"[['thank', 'leonard', 'doesnt', 'make', 'sound', 'boring'], ['hold'], ['im', 'fine'], ['oh', 'kid', 'shes', 'breathtaking'], ['penny', 'leonard', 'tell', 'youre', 'actress', 'must', 'pretty', 'excite']]","['person', 'amy', 'penny', 'amy', 'person']",0,1
119,1_5156,"['thats', 'get', 'fun', 'huh', 'watch', 'hofstadter', 'suck', 'saliva', 'sister', 'mouth']",howard,"[['audible', 'sigh', 'show', 'exasperation', 'right'], ['right'], ['dead', 'pixel'], ['hey', 'youre', 'time', 'make', 'texmex'], ['oh', 'sound', 'great'], ['oh', 'indian', 'make', 'texmex'], ['might', 'well', 'chinese', 'pizza'], ['hey']]","['sheldon', 'leonard', 'sheldon', 'raj', 'leonard', 'sheldon', 'sheldon', 'person']",0,1
120,1_5166,"['yeah', 'great', 'time', 'alive', 'isnt']",penny,"[['driver', 'didnt', 'look', 'like', 'photograph', 'license', 'leapt', 'ran'], ['wise'], ['go', 'like', 'recover', 'alcoholic', 'drink', 'caribbean'], ['hi', 'bestie'], ['oh', 'hi', 'amy'], ['fine', 'angle', 'see', 'nose']]","['sheldon', 'amy', 'penny', 'amy', 'penny', 'amy']",0,1
121,1_5169,"['im', 'say', 'youre', 'fun', 'youre', 'fun', 'person', 'know']",amy,"[['flare', 'nostril', 'indicate', 'otherwise'], ['cluckcluckcluck'], ['sheldon', 'look', 'think', 'time', 'face', 'fact', 'leonard', 'nucleus', 'social', 'group', 'go', 'group', 'go'], ['leonard', 'nucleus', 'make', 'sense'], ['im', 'whimsical', 'elf', 'everyone', 'look', 'good', 'time']]","['amy', 'sheldon', 'amy', 'sheldon', 'sheldon']",0,0
122,1_5211,"['say', 'hold', 'snowflake', 'bit', 'heavyhanded', 'dont', 'think']",amy,"[['um'], ['get', 'one'], ['whats'], ['appear', 'something', 'preserve', 'two', 'piece', 'acrylic'], ['oh', 'snowflake', 'north', 'pole', 'leonard', 'give', 'last', 'year'], ['oh', 'god', 'romantic'], ['yeah'], ['leonard', 'really', 'one', 'kind']]","['bernadette', 'amy', 'bernadette', 'amy', 'penny', 'bernadette', 'penny', 'bernadette']",0,1
123,1_5212,"['im', 'sorry', 'sheldon', 'bought', 'loom', 'learn', 'weave']",person,"[['baby', 'youre', 'kind'], ['dont', 'go', 'break', 'heart'], ['anybody', 'walk', 'sunshine', 'yet'], [''], ['dibs']]","['person1', 'person1', 'person2', 'sheldon', 'person2']",0,0
124,1_5496,"['okay', 'amy', 'youre', 'silly', 'im', 'concerned', 'hang', 'certainly', 'dont', 'problem', 'leonard', 'new', 'girlfriend', 'wear', 'way', 'much', 'makeup', 'ooh', 'cute', 'course', 'buy', 'ill', 'rent', 'womb', 'gay', 'couple']",penny,"[['bitch', 'crafty'], ['think'], ['course', 'cheetah', 'attack', 'herd', 'wildebeest', 'go', 'weak', 'member'], ['well', 'make', 'weak', 'member'], ['trust', 'nature', 'couple', 'teenytiny', 'body', 'wouldnt', 'last', 'minute', 'serengeti']]","['amy', 'bernadette', 'amy', 'bernadette', 'amy']",0,1
125,1_5571,"['yes', 'id', 'like', 'sevenday', 'course', 'penicillin', 'uh', 'syrup', 'ipecac', 'induce', 'vomit', 'mint']",sheldon,"[['backwash', 'glass', 'every', 'pathogen', 'call', 'mouth', 'home', 'sweet', 'home'], ['mention', 'visitor', 'arrive', 'dance', 'tongue', 'subtropical', 'girlfriend'], ['hey', 'thats', 'sister', 'country', 'youre', 'talk'], ['leonard', 'may', 'defile', 'one', 'wont', 'talk', 'smack'], ['guy', 'ready', 'order']]","['sheldon', 'sheldon', 'raj', 'raj', 'bernadette']",0,1
126,1_5572,"['drank', 'leonard', 'glass', 'drank', 'leonard', 'glass', 'word', 'theyll', 'carve', 'tombstone']",sheldon,"[['subtropical', 'girlfriend'], ['hey', 'thats', 'sister', 'country', 'youre', 'talk'], ['leonard', 'may', 'defile', 'one', 'wont', 'talk', 'smack'], ['guy', 'ready', 'order'], ['yes', 'id', 'like', 'sevenday', 'course', 'penicillin', 'uh', 'syrup', 'ipecac', 'induce', 'vomit', 'mint'], ['dont', 'understand']]","['sheldon', 'raj', 'raj', 'bernadette', 'sheldon', 'bernadette']",0,1
127,1_5580,"['right', 'right', 'whereas', 'jewish', 'mother', 'take', 'casual', 'ladida', 'approach', 'son']",howard,"[['think', 'weave', 'eulogy'], ['howard', 'youve', 'get', 'tell', 'mother'], ['hey', 'told', 'parent', 'youre', 'date', 'short', 'glass', 'skim', 'milk'], ['uh', 'thats', 'different', 'first', 'engage', 'second', 'indian', 'parent', 'protective', 'child']]","['howard', 'person', 'howard', 'person']",0,1
128,1_5581,"['gargle', 'tequila', 'may', 'swallow', 'teeny', 'bit']",sheldon,"[['hey', 'told', 'parent', 'youre', 'date', 'short', 'glass', 'skim', 'milk'], ['uh', 'thats', 'different', 'first', 'engage', 'second', 'indian', 'parent', 'protective', 'child'], ['right', 'right', 'whereas', 'jewish', 'mother', 'take', 'casual', 'ladida', 'approach', 'son']]","['howard', 'person', 'howard']",0,0
